model,role,pos,n_tokens_persona_directed,n_tokens_goal_oriented
Qwen3-4B-Instruct-2507,Blair Waldorf,66,35160,53477
Qwen3-4B-Instruct-2507,Blair Waldorf,67,35735,54296
Qwen3-4B-Instruct-2507,Blair Waldorf,68,36219,54611
Qwen3-4B-Instruct-2507,Blair Waldorf,69,36859,55425
Qwen3-4B-Instruct-2507,Blair Waldorf,70,37415,55919
Qwen3-4B-Instruct-2507,Blair Waldorf,71,38065,56485
Qwen3-4B-Instruct-2507,Blair Waldorf,72,38585,57253
Qwen3-4B-Instruct-2507,Blair Waldorf,73,39077,58161
Qwen3-4B-Instruct-2507,Blair Waldorf,74,39815,58480
Qwen3-4B-Instruct-2507,Blair Waldorf,75,40440,59836
Qwen3-4B-Instruct-2507,Blair Waldorf,76,41022,60759
Qwen3-4B-Instruct-2507,Blair Waldorf,77,41568,61879
Qwen3-4B-Instruct-2507,Blair Waldorf,78,42143,62464
Qwen3-4B-Instruct-2507,Blair Waldorf,79,42645,63047
Qwen3-4B-Instruct-2507,Blair Waldorf,80,43237,63846
Qwen3-4B-Instruct-2507,Blair Waldorf,81,43775,64307
Qwen3-4B-Instruct-2507,Blair Waldorf,82,44254,64804
Qwen3-4B-Instruct-2507,Blair Waldorf,83,44754,65346
Qwen3-4B-Instruct-2507,Blair Waldorf,84,45190,66350
Qwen3-4B-Instruct-2507,Blair Waldorf,85,45757,67067
Qwen3-4B-Instruct-2507,Blair Waldorf,86,46229,67287
Qwen3-4B-Instruct-2507,Blair Waldorf,87,46749,68084
Qwen3-4B-Instruct-2507,Blair Waldorf,88,47260,68769
Qwen3-4B-Instruct-2507,Blair Waldorf,89,47662,69359
Qwen3-4B-Instruct-2507,Blair Waldorf,90,48170,70253
Qwen3-4B-Instruct-2507,Blair Waldorf,91,48600,71249
Qwen3-4B-Instruct-2507,Blair Waldorf,92,48988,72120
Qwen3-4B-Instruct-2507,Blair Waldorf,93,49444,72891
Qwen3-4B-Instruct-2507,Blair Waldorf,94,49897,73236
Qwen3-4B-Instruct-2507,Blair Waldorf,95,50475,74013
Qwen3-4B-Instruct-2507,Blair Waldorf,96,50963,75030
Qwen3-4B-Instruct-2507,Blair Waldorf,97,51388,75757
Qwen3-4B-Instruct-2507,Blair Waldorf,98,51844,76057
Qwen3-4B-Instruct-2507,Blair Waldorf,99,52251,76930
Qwen3-4B-Instruct-2507,Blair Waldorf,100,52572,77764
Qwen3-4B-Instruct-2507,Blair Waldorf,101,52818,78902
Qwen3-4B-Instruct-2507,Blair Waldorf,102,53179,80017
Qwen3-4B-Instruct-2507,Mary Sibley,0,0,0
Qwen3-4B-Instruct-2507,Mary Sibley,1,414,517
Qwen3-4B-Instruct-2507,Mary Sibley,2,978,899
Qwen3-4B-Instruct-2507,Mary Sibley,3,1635,1268
Qwen3-4B-Instruct-2507,Mary Sibley,4,2214,2727
Qwen3-4B-Instruct-2507,Mary Sibley,5,2815,3170
Qwen3-4B-Instruct-2507,Mary Sibley,6,3561,3315
Qwen3-4B-Instruct-2507,Mary Sibley,7,4171,3965
Qwen3-4B-Instruct-2507,Mary Sibley,8,4709,4662
Qwen3-4B-Instruct-2507,Mary Sibley,9,5279,5523
Qwen3-4B-Instruct-2507,Mary Sibley,10,5948,6177
Qwen3-4B-Instruct-2507,Mary Sibley,11,6461,7694
Qwen3-4B-Instruct-2507,Mary Sibley,12,7284,8489
Qwen3-4B-Instruct-2507,Mary Sibley,13,7772,9110
Qwen3-4B-Instruct-2507,Mary Sibley,14,8343,9681
Qwen3-4B-Instruct-2507,Mary Sibley,15,9004,10265
Qwen3-4B-Instruct-2507,Mary Sibley,16,9536,11489
Qwen3-4B-Instruct-2507,Mary Sibley,17,10146,11925
Qwen3-4B-Instruct-2507,Mary Sibley,18,10715,12997
Qwen3-4B-Instruct-2507,Mary Sibley,19,11261,13609
Qwen3-4B-Instruct-2507,Mary Sibley,20,11863,14164
Qwen3-4B-Instruct-2507,Mary Sibley,21,12532,14790
Qwen3-4B-Instruct-2507,Mary Sibley,22,13176,15113
Qwen3-4B-Instruct-2507,Mary Sibley,23,13675,15909
Qwen3-4B-Instruct-2507,Mary Sibley,24,14200,16721
Qwen3-4B-Instruct-2507,Mary Sibley,25,14786,17734
Qwen3-4B-Instruct-2507,Mary Sibley,26,15366,18259
Qwen3-4B-Instruct-2507,Mary Sibley,27,15944,18688
Qwen3-4B-Instruct-2507,Mary Sibley,28,16526,19475
Qwen3-4B-Instruct-2507,Mary Sibley,29,17074,20273
Qwen3-4B-Instruct-2507,Mary Sibley,30,17544,21057
Qwen3-4B-Instruct-2507,Mary Sibley,31,18073,21868
Qwen3-4B-Instruct-2507,Mary Sibley,32,18615,22474
Qwen3-4B-Instruct-2507,Mary Sibley,33,19115,23273
Qwen3-4B-Instruct-2507,Mary Sibley,34,19605,24137
Qwen3-4B-Instruct-2507,Mary Sibley,35,20028,24503
Qwen3-4B-Instruct-2507,Mary Sibley,36,20527,25165
Qwen3-4B-Instruct-2507,Mary Sibley,37,21132,25767
Qwen3-4B-Instruct-2507,Mary Sibley,38,21647,26615
Qwen3-4B-Instruct-2507,Mary Sibley,39,22112,27459
Qwen3-4B-Instruct-2507,Mary Sibley,40,22584,28752
Qwen3-4B-Instruct-2507,Mary Sibley,41,23154,29647
Qwen3-4B-Instruct-2507,Mary Sibley,42,23637,30742
Qwen3-4B-Instruct-2507,Mary Sibley,43,24296,31572
Qwen3-4B-Instruct-2507,Mary Sibley,44,24827,32353
Qwen3-4B-Instruct-2507,Mary Sibley,45,25349,33177
Qwen3-4B-Instruct-2507,Mary Sibley,46,25797,33896
Qwen3-4B-Instruct-2507,Mary Sibley,47,26350,34600
Qwen3-4B-Instruct-2507,Mary Sibley,48,26750,35387
Qwen3-4B-Instruct-2507,Mary Sibley,49,27349,36602
Qwen3-4B-Instruct-2507,Mary Sibley,50,27951,37295
Qwen3-4B-Instruct-2507,Mary Sibley,51,28464,37882
Qwen3-4B-Instruct-2507,Mary Sibley,52,28844,38667
Qwen3-4B-Instruct-2507,Mary Sibley,53,29184,39529
Qwen3-4B-Instruct-2507,Mary Sibley,54,29556,40341
Qwen3-4B-Instruct-2507,Mary Sibley,55,29883,41114
Qwen3-4B-Instruct-2507,Mary Sibley,56,30264,42062
Qwen3-4B-Instruct-2507,Mary Sibley,57,30571,42577
Qwen3-4B-Instruct-2507,Mary Sibley,58,30965,43342
Qwen3-4B-Instruct-2507,Mary Sibley,59,31444,44206
Qwen3-4B-Instruct-2507,Mary Sibley,60,31830,44618
Qwen3-4B-Instruct-2507,Mary Sibley,61,32113,45253
Qwen3-4B-Instruct-2507,Mary Sibley,62,32546,45989
Qwen3-4B-Instruct-2507,Mary Sibley,63,33005,46599
Qwen3-4B-Instruct-2507,Mary Sibley,64,33458,47631
Qwen3-4B-Instruct-2507,Mary Sibley,65,34004,48555
Qwen3-4B-Instruct-2507,Mary Sibley,66,34461,49002
Qwen3-4B-Instruct-2507,Mary Sibley,67,34981,49795
Qwen3-4B-Instruct-2507,Mary Sibley,68,35403,50079
Qwen3-4B-Instruct-2507,Mary Sibley,69,35905,50654
Qwen3-4B-Instruct-2507,Mary Sibley,70,36390,51270
Qwen3-4B-Instruct-2507,Mary Sibley,71,36952,51906
Qwen3-4B-Instruct-2507,Mary Sibley,72,37411,52642
Qwen3-4B-Instruct-2507,Mary Sibley,73,37866,53474
Qwen3-4B-Instruct-2507,Mary Sibley,74,38491,54053
Qwen3-4B-Instruct-2507,Mary Sibley,75,39196,55182
Qwen3-4B-Instruct-2507,Mary Sibley,76,39763,55989
Qwen3-4B-Instruct-2507,Mary Sibley,77,40209,56927
Qwen3-4B-Instruct-2507,Mary Sibley,78,40716,57425
Qwen3-4B-Instruct-2507,Mary Sibley,79,41178,57806
Qwen3-4B-Instruct-2507,Mary Sibley,80,41718,58537
Qwen3-4B-Instruct-2507,Mary Sibley,81,42229,58876
Qwen3-4B-Instruct-2507,Mary Sibley,82,42664,59282
Qwen3-4B-Instruct-2507,Mary Sibley,83,43137,59639
Qwen3-4B-Instruct-2507,Mary Sibley,84,43547,60436
Qwen3-4B-Instruct-2507,Mary Sibley,85,44033,61159
Qwen3-4B-Instruct-2507,Mary Sibley,86,44471,61391
Qwen3-4B-Instruct-2507,Mary Sibley,87,44873,62144
Qwen3-4B-Instruct-2507,Mary Sibley,88,45272,62822
Qwen3-4B-Instruct-2507,Mary Sibley,89,45673,63180
Qwen3-4B-Instruct-2507,Mary Sibley,90,46106,63905
Qwen3-4B-Instruct-2507,Mary Sibley,91,46502,64761
Qwen3-4B-Instruct-2507,Mary Sibley,92,46778,65578
Qwen3-4B-Instruct-2507,Mary Sibley,93,47075,66245
Qwen3-4B-Instruct-2507,Mary Sibley,94,47408,66596
Qwen3-4B-Instruct-2507,Mary Sibley,95,47756,67178
Qwen3-4B-Instruct-2507,Mary Sibley,96,48106,67942
Qwen3-4B-Instruct-2507,Mary Sibley,97,48401,68441
Qwen3-4B-Instruct-2507,Mary Sibley,98,48725,68771
Qwen3-4B-Instruct-2507,Mary Sibley,99,49084,69449
Qwen3-4B-Instruct-2507,Mary Sibley,100,49444,70228
Qwen3-4B-Instruct-2507,Mary Sibley,101,49666,71632
Qwen3-4B-Instruct-2507,Mary Sibley,102,50005,72494
Qwen3-4B-Instruct-2507,empty,0,0,0
Qwen3-4B-Instruct-2507,empty,1,155,901
Qwen3-4B-Instruct-2507,empty,2,343,1193
Qwen3-4B-Instruct-2507,empty,3,684,1596
Qwen3-4B-Instruct-2507,empty,4,1143,3472
Qwen3-4B-Instruct-2507,empty,5,1622,4046
Qwen3-4B-Instruct-2507,empty,6,1959,4154
Qwen3-4B-Instruct-2507,empty,7,2338,5093
Qwen3-4B-Instruct-2507,empty,8,2710,6050
Qwen3-4B-Instruct-2507,empty,9,3141,7271
Qwen3-4B-Instruct-2507,empty,10,3521,8507
Qwen3-4B-Instruct-2507,empty,11,3951,10424
Qwen3-4B-Instruct-2507,empty,12,4452,11425
Qwen3-4B-Instruct-2507,empty,13,4919,12174
Qwen3-4B-Instruct-2507,empty,14,5447,12471
Qwen3-4B-Instruct-2507,empty,15,5844,13179
Qwen3-4B-Instruct-2507,empty,16,6324,14781
Qwen3-4B-Instruct-2507,empty,17,6848,15446
Qwen3-4B-Instruct-2507,empty,18,7355,16734
Qwen3-4B-Instruct-2507,empty,19,7899,17723
Qwen3-4B-Instruct-2507,empty,20,8427,18631
Qwen3-4B-Instruct-2507,empty,21,9106,19740
Qwen3-4B-Instruct-2507,empty,22,9801,19923
Qwen3-4B-Instruct-2507,empty,23,10333,21023
Qwen3-4B-Instruct-2507,empty,24,10829,21991
Qwen3-4B-Instruct-2507,empty,25,11312,23152
Qwen3-4B-Instruct-2507,empty,26,11806,24125
Qwen3-4B-Instruct-2507,empty,27,12414,24742
Qwen3-4B-Instruct-2507,empty,28,12862,25841
Qwen3-4B-Instruct-2507,empty,29,13335,26838
Qwen3-4B-Instruct-2507,empty,30,13816,27798
Qwen3-4B-Instruct-2507,empty,31,14334,28660
Qwen3-4B-Instruct-2507,empty,32,14877,29355
Qwen3-4B-Instruct-2507,empty,33,15351,30398
Qwen3-4B-Instruct-2507,empty,34,15860,31489
Qwen3-4B-Instruct-2507,empty,35,16366,32082
Qwen3-4B-Instruct-2507,empty,36,16922,32714
Qwen3-4B-Instruct-2507,empty,37,17395,33692
Qwen3-4B-Instruct-2507,empty,38,17882,34912
Qwen3-4B-Instruct-2507,empty,39,18424,35995
Qwen3-4B-Instruct-2507,empty,40,18984,37565
Qwen3-4B-Instruct-2507,empty,41,19592,38634
Qwen3-4B-Instruct-2507,empty,42,20009,39968
Qwen3-4B-Instruct-2507,empty,43,20499,40976
Qwen3-4B-Instruct-2507,empty,44,20933,41851
Qwen3-4B-Instruct-2507,empty,45,21464,42996
Qwen3-4B-Instruct-2507,empty,46,21826,43988
Qwen3-4B-Instruct-2507,empty,47,22341,44946
Qwen3-4B-Instruct-2507,empty,48,22827,46138
Qwen3-4B-Instruct-2507,empty,49,23361,47451
Qwen3-4B-Instruct-2507,empty,50,23772,48317
Qwen3-4B-Instruct-2507,empty,51,24317,48929
Qwen3-4B-Instruct-2507,empty,52,24680,50152
Qwen3-4B-Instruct-2507,empty,53,25075,51321
Qwen3-4B-Instruct-2507,empty,54,25491,52388
Qwen3-4B-Instruct-2507,empty,55,25900,53430
Qwen3-4B-Instruct-2507,empty,56,26352,54685
Qwen3-4B-Instruct-2507,empty,57,26665,55359
Qwen3-4B-Instruct-2507,empty,58,27108,56425
Qwen3-4B-Instruct-2507,empty,59,27536,57439
Qwen3-4B-Instruct-2507,empty,60,27966,58283
Qwen3-4B-Instruct-2507,empty,61,28408,59092
Qwen3-4B-Instruct-2507,empty,62,28949,59949
Qwen3-4B-Instruct-2507,empty,63,29520,60757
Qwen3-4B-Instruct-2507,empty,64,30044,62097
Qwen3-4B-Instruct-2507,empty,65,30719,63590
Qwen3-4B-Instruct-2507,empty,66,31387,64599
Qwen3-4B-Instruct-2507,empty,67,32045,65684
Qwen3-4B-Instruct-2507,empty,68,32642,66283
Qwen3-4B-Instruct-2507,empty,69,33334,67222
Qwen3-4B-Instruct-2507,empty,70,33949,68038
Qwen3-4B-Instruct-2507,empty,71,34662,68948
Qwen3-4B-Instruct-2507,empty,72,35074,69964
Qwen3-4B-Instruct-2507,empty,73,35572,71015
Qwen3-4B-Instruct-2507,empty,74,36189,71721
Qwen3-4B-Instruct-2507,empty,75,36833,73082
Qwen3-4B-Instruct-2507,empty,76,37283,74166
Qwen3-4B-Instruct-2507,empty,77,37781,75498
Qwen3-4B-Instruct-2507,empty,78,38175,76363
Qwen3-4B-Instruct-2507,empty,79,38627,77104
Qwen3-4B-Instruct-2507,empty,80,39140,77960
Qwen3-4B-Instruct-2507,empty,81,39683,78895
Qwen3-4B-Instruct-2507,empty,82,40147,79375
Qwen3-4B-Instruct-2507,empty,83,40667,80096
Qwen3-4B-Instruct-2507,empty,84,41199,81130
Qwen3-4B-Instruct-2507,empty,85,41791,81877
Qwen3-4B-Instruct-2507,empty,86,42327,82153
Qwen3-4B-Instruct-2507,empty,87,42881,83160
Qwen3-4B-Instruct-2507,empty,88,43447,83982
Qwen3-4B-Instruct-2507,empty,89,43901,84809
Qwen3-4B-Instruct-2507,empty,90,44418,85911
Qwen3-4B-Instruct-2507,empty,91,44943,86847
Qwen3-4B-Instruct-2507,empty,92,45288,87668
Qwen3-4B-Instruct-2507,empty,93,45702,88635
Qwen3-4B-Instruct-2507,empty,94,46146,89089
Qwen3-4B-Instruct-2507,empty,95,46634,89884
Qwen3-4B-Instruct-2507,empty,96,47054,90905
Qwen3-4B-Instruct-2507,empty,97,47430,91613
Qwen3-4B-Instruct-2507,empty,98,47882,92227
Qwen3-4B-Instruct-2507,empty,99,48286,93132
Qwen3-4B-Instruct-2507,empty,100,48580,94007
Qwen3-4B-Instruct-2507,empty,101,49000,95228
Qwen3-4B-Instruct-2507,empty,102,49289,96213
gemma-3-4b-it,Gaston,0,0,0
gemma-3-4b-it,Gaston,1,217,572
gemma-3-4b-it,Gaston,2,538,966
gemma-3-4b-it,Gaston,3,983,1463
gemma-3-4b-it,Gaston,4,1318,2489
gemma-3-4b-it,Gaston,5,1713,3018
gemma-3-4b-it,Gaston,6,2214,3204
gemma-3-4b-it,Gaston,7,2642,3813
gemma-3-4b-it,Gaston,8,2970,4455
gemma-3-4b-it,Gaston,9,3300,5176
gemma-3-4b-it,Gaston,10,3633,5786
gemma-3-4b-it,Gaston,11,4017,6734
gemma-3-4b-it,Gaston,12,4438,7243
gemma-3-4b-it,Gaston,13,4843,7861
gemma-3-4b-it,Gaston,14,5209,8270
gemma-3-4b-it,Gaston,15,5619,8661
gemma-3-4b-it,Gaston,16,6056,9458
gemma-3-4b-it,Gaston,17,6447,9954
gemma-3-4b-it,Gaston,18,6860,10603
gemma-3-4b-it,Gaston,19,7275,11120
gemma-3-4b-it,Gaston,20,7691,11727
gemma-3-4b-it,Gaston,21,8129,12237
gemma-3-4b-it,Gaston,22,8562,12520
gemma-3-4b-it,Gaston,23,8909,13157
gemma-3-4b-it,Gaston,24,9294,13761
gemma-3-4b-it,Gaston,25,9705,14529
gemma-3-4b-it,Gaston,26,10118,14969
gemma-3-4b-it,Gaston,27,10555,15322
gemma-3-4b-it,Gaston,28,10919,15979
gemma-3-4b-it,Gaston,29,11299,16547
gemma-3-4b-it,Gaston,30,11648,17175
gemma-3-4b-it,Gaston,31,12016,17642
gemma-3-4b-it,Gaston,32,12378,18072
gemma-3-4b-it,Gaston,33,12767,18680
gemma-3-4b-it,Gaston,34,13165,19307
gemma-3-4b-it,Gaston,35,13500,19681
gemma-3-4b-it,Gaston,36,13920,20186
gemma-3-4b-it,Gaston,37,14330,20719
gemma-3-4b-it,Gaston,38,14722,21427
gemma-3-4b-it,Gaston,39,15070,22142
gemma-3-4b-it,Gaston,40,15462,22939
gemma-3-4b-it,Gaston,41,15898,23534
gemma-3-4b-it,Gaston,42,16273,24213
gemma-3-4b-it,Gaston,43,16738,24840
gemma-3-4b-it,Gaston,44,17188,25458
gemma-3-4b-it,Gaston,45,17601,26151
gemma-3-4b-it,Gaston,46,17949,26655
gemma-3-4b-it,Gaston,47,18420,27300
gemma-3-4b-it,Gaston,48,18836,27949
gemma-3-4b-it,Gaston,49,19224,28736
gemma-3-4b-it,Gaston,50,19595,29290
gemma-3-4b-it,Gaston,51,20006,29701
gemma-3-4b-it,Gaston,52,20347,30265
gemma-3-4b-it,Gaston,53,20688,30879
gemma-3-4b-it,Gaston,54,21060,31374
gemma-3-4b-it,Gaston,55,21374,31848
gemma-3-4b-it,Gaston,56,21753,32428
gemma-3-4b-it,Gaston,57,22029,32732
gemma-3-4b-it,Gaston,58,22392,33303
gemma-3-4b-it,Gaston,59,22841,33913
gemma-3-4b-it,Gaston,60,23234,34347
gemma-3-4b-it,Gaston,61,23550,34767
gemma-3-4b-it,Gaston,62,23959,35374
gemma-3-4b-it,Gaston,63,24332,35767
gemma-3-4b-it,Gaston,64,24729,36494
gemma-3-4b-it,Gaston,65,25145,37203
gemma-3-4b-it,Gaston,66,25529,37590
gemma-3-4b-it,Gaston,67,25952,38237
gemma-3-4b-it,Gaston,68,26344,38423
gemma-3-4b-it,Gaston,69,26757,39074
gemma-3-4b-it,Gaston,70,27128,39643
gemma-3-4b-it,Gaston,71,27583,40285
gemma-3-4b-it,Gaston,72,27879,40871
gemma-3-4b-it,Gaston,73,28319,41496
gemma-3-4b-it,Gaston,74,28791,41779
gemma-3-4b-it,Gaston,75,29247,42523
gemma-3-4b-it,Gaston,76,29705,43183
gemma-3-4b-it,Gaston,77,30117,43823
gemma-3-4b-it,Gaston,78,30542,44407
gemma-3-4b-it,Gaston,79,30965,44780
gemma-3-4b-it,Gaston,80,31393,45389
gemma-3-4b-it,Gaston,81,31849,45942
gemma-3-4b-it,Gaston,82,32246,46306
gemma-3-4b-it,Gaston,83,32666,46626
gemma-3-4b-it,Gaston,84,33007,47378
gemma-3-4b-it,Gaston,85,33426,47854
gemma-3-4b-it,Gaston,86,33816,48162
gemma-3-4b-it,Gaston,87,34206,48771
gemma-3-4b-it,Gaston,88,34608,49315
gemma-3-4b-it,Gaston,89,34941,49906
gemma-3-4b-it,Gaston,90,35317,50535
gemma-3-4b-it,Gaston,91,35667,51162
gemma-3-4b-it,Gaston,92,36050,51734
gemma-3-4b-it,Gaston,93,36369,52300
gemma-3-4b-it,Gaston,94,36722,52421
gemma-3-4b-it,Gaston,95,37101,52827
gemma-3-4b-it,Gaston,96,37463,53414
gemma-3-4b-it,Gaston,97,37848,53949
gemma-3-4b-it,Gaston,98,38243,54318
gemma-3-4b-it,Gaston,99,38544,54880
gemma-3-4b-it,Gaston,100,38964,55659
gemma-3-4b-it,Gaston,101,39202,56737
gemma-3-4b-it,Gaston,102,39331,57339
gemma-3-4b-it,Queen Catherine,0,0,0
gemma-3-4b-it,Queen Catherine,1,180,640
gemma-3-4b-it,Queen Catherine,2,634,1084
gemma-3-4b-it,Queen Catherine,3,1146,1608
gemma-3-4b-it,Queen Catherine,4,1633,2575
gemma-3-4b-it,Queen Catherine,5,2119,3131
gemma-3-4b-it,Queen Catherine,6,2747,3311
gemma-3-4b-it,Queen Catherine,7,3329,3882
gemma-3-4b-it,Queen Catherine,8,3811,4524
gemma-3-4b-it,Queen Catherine,9,4288,5226
gemma-3-4b-it,Queen Catherine,10,4826,5880
gemma-3-4b-it,Queen Catherine,11,5359,6745
gemma-3-4b-it,Queen Catherine,12,5944,7354
gemma-3-4b-it,Queen Catherine,13,6480,7946
gemma-3-4b-it,Queen Catherine,14,7002,8321
gemma-3-4b-it,Queen Catherine,15,7597,8693
gemma-3-4b-it,Queen Catherine,16,8205,9525
gemma-3-4b-it,Queen Catherine,17,8824,9870
gemma-3-4b-it,Queen Catherine,18,9483,10500
gemma-3-4b-it,Queen Catherine,19,10109,10971
gemma-3-4b-it,Queen Catherine,20,10769,11648
gemma-3-4b-it,Queen Catherine,21,11384,12139
gemma-3-4b-it,Queen Catherine,22,12070,12386
gemma-3-4b-it,Queen Catherine,23,12638,13105
gemma-3-4b-it,Queen Catherine,24,13277,13643
gemma-3-4b-it,Queen Catherine,25,13925,14437
gemma-3-4b-it,Queen Catherine,26,14571,14870
gemma-3-4b-it,Queen Catherine,27,15242,15136
gemma-3-4b-it,Queen Catherine,28,15811,15898
gemma-3-4b-it,Queen Catherine,29,16415,16533
gemma-3-4b-it,Queen Catherine,30,16992,17151
gemma-3-4b-it,Queen Catherine,31,17601,17527
gemma-3-4b-it,Queen Catherine,32,18111,17981
gemma-3-4b-it,Queen Catherine,33,18670,18591
gemma-3-4b-it,Queen Catherine,34,19200,19276
gemma-3-4b-it,Queen Catherine,35,19713,19639
gemma-3-4b-it,Queen Catherine,36,20238,20142
gemma-3-4b-it,Queen Catherine,37,20799,20840
gemma-3-4b-it,Queen Catherine,38,21378,21549
gemma-3-4b-it,Queen Catherine,39,21839,22244
gemma-3-4b-it,Queen Catherine,40,22358,23098
gemma-3-4b-it,Queen Catherine,41,22934,23693
gemma-3-4b-it,Queen Catherine,42,23507,24415
gemma-3-4b-it,Queen Catherine,43,24108,25097
gemma-3-4b-it,Queen Catherine,44,24691,25766
gemma-3-4b-it,Queen Catherine,45,25312,26452
gemma-3-4b-it,Queen Catherine,46,25861,26993
gemma-3-4b-it,Queen Catherine,47,26481,27594
gemma-3-4b-it,Queen Catherine,48,27031,28399
gemma-3-4b-it,Queen Catherine,49,27652,29179
gemma-3-4b-it,Queen Catherine,50,28238,29753
gemma-3-4b-it,Queen Catherine,51,28867,30116
gemma-3-4b-it,Queen Catherine,52,29387,30821
gemma-3-4b-it,Queen Catherine,53,29924,31475
gemma-3-4b-it,Queen Catherine,54,30423,32081
gemma-3-4b-it,Queen Catherine,55,30905,32661
gemma-3-4b-it,Queen Catherine,56,31449,33315
gemma-3-4b-it,Queen Catherine,57,31863,33577
gemma-3-4b-it,Queen Catherine,58,32454,34158
gemma-3-4b-it,Queen Catherine,59,33101,34755
gemma-3-4b-it,Queen Catherine,60,33671,35286
gemma-3-4b-it,Queen Catherine,61,34138,35773
gemma-3-4b-it,Queen Catherine,62,34740,36573
gemma-3-4b-it,Queen Catherine,63,35358,37131
gemma-3-4b-it,Queen Catherine,64,35984,37930
gemma-3-4b-it,Queen Catherine,65,36606,38624
gemma-3-4b-it,Queen Catherine,66,37191,39017
gemma-3-4b-it,Queen Catherine,67,37820,39707
gemma-3-4b-it,Queen Catherine,68,38390,39999
gemma-3-4b-it,Queen Catherine,69,38997,40673
gemma-3-4b-it,Queen Catherine,70,39591,41234
gemma-3-4b-it,Queen Catherine,71,40216,42000
gemma-3-4b-it,Queen Catherine,72,40661,42660
gemma-3-4b-it,Queen Catherine,73,41267,43265
gemma-3-4b-it,Queen Catherine,74,41954,43563
gemma-3-4b-it,Queen Catherine,75,42561,44313
gemma-3-4b-it,Queen Catherine,76,43184,45086
gemma-3-4b-it,Queen Catherine,77,43818,45816
gemma-3-4b-it,Queen Catherine,78,44362,46484
gemma-3-4b-it,Queen Catherine,79,44927,46892
gemma-3-4b-it,Queen Catherine,80,45543,47462
gemma-3-4b-it,Queen Catherine,81,46213,48089
gemma-3-4b-it,Queen Catherine,82,46781,48255
gemma-3-4b-it,Queen Catherine,83,47366,48524
gemma-3-4b-it,Queen Catherine,84,47939,49231
gemma-3-4b-it,Queen Catherine,85,48520,49632
gemma-3-4b-it,Queen Catherine,86,49118,49942
gemma-3-4b-it,Queen Catherine,87,49746,50729
gemma-3-4b-it,Queen Catherine,88,50368,51380
gemma-3-4b-it,Queen Catherine,89,50909,51939
gemma-3-4b-it,Queen Catherine,90,51527,52597
gemma-3-4b-it,Queen Catherine,91,52101,53468
gemma-3-4b-it,Queen Catherine,92,52613,54005
gemma-3-4b-it,Queen Catherine,93,53054,54607
gemma-3-4b-it,Queen Catherine,94,53564,54713
gemma-3-4b-it,Queen Catherine,95,54108,55165
gemma-3-4b-it,Queen Catherine,96,54672,55723
gemma-3-4b-it,Queen Catherine,97,55227,56245
gemma-3-4b-it,Queen Catherine,98,55784,56690
gemma-3-4b-it,Queen Catherine,99,56341,57283
gemma-3-4b-it,Queen Catherine,100,56834,58119
gemma-3-4b-it,Queen Catherine,101,57214,59140
gemma-3-4b-it,Queen Catherine,102,57463,59788
gemma-3-4b-it,Michael Scott,0,0,0
gemma-3-4b-it,Michael Scott,1,346,760
gemma-3-4b-it,Michael Scott,2,790,1290
gemma-3-4b-it,Michael Scott,3,1315,1927
gemma-3-4b-it,Michael Scott,4,1843,3116
gemma-3-4b-it,Michael Scott,5,2304,3718
gemma-3-4b-it,Michael Scott,6,2863,4028
gemma-3-4b-it,Michael Scott,7,3303,4725
gemma-3-4b-it,Michael Scott,8,3659,5466
gemma-3-4b-it,Michael Scott,9,4106,6198
gemma-3-4b-it,Michael Scott,10,4557,6842
gemma-3-4b-it,Michael Scott,11,5033,7810
gemma-3-4b-it,Michael Scott,12,5574,8519
gemma-3-4b-it,Michael Scott,13,6017,9169
gemma-3-4b-it,Michael Scott,14,6480,9652
gemma-3-4b-it,Michael Scott,15,6996,10278
gemma-3-4b-it,Michael Scott,16,7476,11095
gemma-3-4b-it,Michael Scott,17,7954,11659
gemma-3-4b-it,Michael Scott,18,8400,12383
gemma-3-4b-it,Michael Scott,19,8877,12890
gemma-3-4b-it,Michael Scott,20,9410,13460
gemma-3-4b-it,Michael Scott,21,9960,14025
gemma-3-4b-it,Michael Scott,22,10468,14313
gemma-3-4b-it,Michael Scott,23,10908,14977
gemma-3-4b-it,Michael Scott,24,11356,15675
gemma-3-4b-it,Michael Scott,25,11866,16493
gemma-3-4b-it,Michael Scott,26,12354,17005
gemma-3-4b-it,Michael Scott,27,12827,17292
gemma-3-4b-it,Michael Scott,28,13278,17963
gemma-3-4b-it,Michael Scott,29,13760,18580
gemma-3-4b-it,Michael Scott,30,14221,19146
gemma-3-4b-it,Michael Scott,31,14696,19577
gemma-3-4b-it,Michael Scott,32,15085,20018
gemma-3-4b-it,Michael Scott,33,15465,20601
gemma-3-4b-it,Michael Scott,34,15855,21279
gemma-3-4b-it,Michael Scott,35,16210,21620
gemma-3-4b-it,Michael Scott,36,16602,22100
gemma-3-4b-it,Michael Scott,37,16986,22620
gemma-3-4b-it,Michael Scott,38,17356,23254
gemma-3-4b-it,Michael Scott,39,17704,23970
gemma-3-4b-it,Michael Scott,40,18065,24837
gemma-3-4b-it,Michael Scott,41,18502,25478
gemma-3-4b-it,Michael Scott,42,18915,26156
gemma-3-4b-it,Michael Scott,43,19416,26826
gemma-3-4b-it,Michael Scott,44,19875,27513
gemma-3-4b-it,Michael Scott,45,20332,28183
